step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,Zero_ID,Imaginary_t,Status
425,102.54094457626343,6.26836404906075e-15,712.7493834701013,0.0,0.0,0.0,0.0,0.0,True,425,712.7493834701013,PASS
426,102.83224058151245,3.4912968827814615e-13,714.0827718206694,0.0,0.0,0.0,0.0,0.0,True,426,714.0827718206694,PASS
427,103.21057748794556,2.7947930862406015e-13,716.1123964540521,0.0,0.0,0.0,0.0,0.0,True,427,716.1123964540521,PASS
428,103.52540278434753,2.390006707492708e-13,717.4825697031002,0.0,0.0,0.0,0.0,0.0,True,428,717.4825697031002,PASS
429,103.84221649169922,1.696347894707747e-13,718.7427865454858,0.0,0.0,0.0,0.0,0.0,True,429,718.7427865454858,PASS
430,104.14355492591858,1.8744767303043451e-13,719.6971009883657,0.0,0.0,0.0,0.0,0.0,True,430,719.6971009883657,PASS
431,104.47903203964233,1.0290968923161355e-13,721.3511622185364,0.0,0.0,0.0,0.0,0.0,True,431,721.3511622185364,PASS
432,104.81452202796936,6.293941397869785e-14,722.2775049756742,0.0,0.0,0.0,0.0,0.0,True,432,722.2775049756742,PASS
433,105.14438056945801,1.065961872139879e-13,723.8458210451284,0.0,0.0,0.0,0.0,0.0,True,433,723.8458210451284,PASS
434,105.50024819374084,1.4745182760669737e-13,724.5626138903791,0.0,0.0,0.0,0.0,0.0,True,434,724.5626138903791,PASS
435,105.85913944244385,2.52086953574188e-13,727.0564032300493,0.0,0.0,0.0,0.0,0.0,True,435,727.0564032300493,PASS
436,106.18912935256958,4.10064249718335e-14,728.4054815889341,0.0,0.0,0.0,0.0,0.0,True,436,728.4054815889341,PASS
437,106.55683636665344,5.5416572796371755e-14,728.7587497956142,0.0,0.0,0.0,0.0,0.0,True,437,728.7587497956142,PASS
438,106.86893248558044,9.380829109500765e-14,730.4164821227564,0.0,0.0,0.0,0.0,0.0,True,438,730.4164821227564,PASS
439,107.19829201698303,1.4434580335012632e-13,731.4173549185986,0.0,0.0,0.0,0.0,0.0,True,439,731.4173549185986,PASS
440,107.53996539115906,3.5633857080880575e-13,732.8180527144998,0.0,0.0,0.0,0.0,0.0,True,440,732.8180527144998,PASS
441,107.85715746879578,1.8288082262771522e-13,734.789643252378,0.0,0.0,0.0,0.0,0.0,True,441,734.789643252378,PASS
442,108.17743253707886,1.735736008740377e-13,735.7654592085784,0.0,0.0,0.0,0.0,0.0,True,442,735.7654592085784,PASS
443,108.52190470695496,3.5126535487283265e-14,737.0529289122653,0.0,0.0,0.0,0.0,0.0,True,443,737.0529289122653,PASS
444,108.82870697975159,3.4490602864659185e-14,738.5804211713738,0.0,0.0,0.0,0.0,0.0,True,444,738.5804211713738,PASS
445,109.16999387741089,7.584176195811113e-14,739.9095236740419,0.0,0.0,0.0,0.0,0.0,True,445,739.9095236740419,PASS
446,109.53741908073425,8.887140371633076e-14,740.573807447295,0.0,0.0,0.0,0.0,0.0,True,446,740.573807447295,PASS
447,109.8559844493866,9.668750684780798e-14,741.7573355729417,0.0,0.0,0.0,0.0,0.0,True,447,741.7573355729417,PASS
448,110.25116753578186,9.67367588853974e-15,743.8950131424737,0.0,0.0,0.0,0.0,0.0,True,448,743.8950131424737,PASS
449,110.63224244117737,1.1418333814492805e-13,745.3449895506119,0.0,0.0,0.0,0.0,0.0,True,449,745.3449895506119,PASS
450,111.01645970344543,9.811599558457724e-16,746.4993058994323,0.0,0.0,0.0,0.0,0.0,True,450,746.4993058994323,PASS
451,111.48304533958435,9.101450708464335e-14,747.6745636242696,0.0,0.0,0.0,0.0,0.0,True,451,747.6745636242696,PASS
452,111.85647344589233,7.02610310571608e-15,748.2427544650845,0.0,0.0,0.0,0.0,0.0,True,452,748.2427544650845,PASS
453,112.27581834793091,7.772164090577875e-14,750.6559503621243,0.0,0.0,0.0,0.0,0.0,True,453,750.6559503621243,PASS
454,112.70225930213928,7.525830498252333e-14,750.9663810666508,0.0,0.0,0.0,0.0,0.0,True,454,750.9663810666508,PASS
455,113.11243963241577,1.1502476194759266e-13,752.8876215672024,0.0,0.0,0.0,0.0,0.0,True,455,752.8876215672024,PASS
456,113.56038331985474,1.8014850189978101e-13,754.3223704717127,0.0,0.0,0.0,0.0,0.0,True,456,754.3223704717127,PASS
457,113.91623616218567,4.0332923877382485e-14,755.8393089760378,0.0,0.0,0.0,0.0,0.0,True,457,755.8393089760378,PASS
458,114.28945136070251,1.3643889777283975e-13,756.768248439951,0.0,0.0,0.0,0.0,0.0,True,458,756.768248439951,PASS
459,114.69340324401855,5.707883260209628e-14,758.1017292464126,0.0,0.0,0.0,0.0,0.0,True,459,758.1017292464126,PASS
460,115.12222790718079,9.16337554038023e-14,758.9002382248924,0.0,0.0,0.0,0.0,0.0,True,460,758.9002382248924,PASS
461,115.46258163452148,3.5631249714607386e-13,760.282366983512,0.0,0.0,0.0,0.0,0.0,True,461,760.282366983512,PASS
462,115.9978244304657,3.9825029328784406e-14,762.700033249691,0.0,0.0,0.0,0.0,0.0,True,462,762.700033249691,PASS
463,116.37750458717346,2.4370023199416035e-14,763.5930661728372,0.0,0.0,0.0,0.0,0.0,True,463,763.5930661728372,PASS
464,116.79630064964294,1.3091485018127244e-14,764.3075227241802,0.0,0.0,0.0,0.0,0.0,True,464,764.3075227241802,PASS
465,117.16321349143982,1.7193939224557665e-13,766.0875400998362,0.0,0.0,0.0,0.0,0.0,True,465,766.0875400998362,PASS
466,117.5329909324646,5.2777664433626535e-14,767.2184721555395,0.0,0.0,0.0,0.0,0.0,True,466,767.2184721555395,PASS
467,117.91199660301208,4.485230798472235e-14,768.2814618065092,0.0,0.0,0.0,0.0,0.0,True,467,768.2814618065092,PASS
468,118.29665017127991,8.268972825766283e-14,769.6934072526244,0.0,0.0,0.0,0.0,0.0,True,468,769.6934072526244,PASS
469,118.69839239120483,1.4344008351215996e-13,771.0708393136783,0.0,0.0,0.0,0.0,0.0,True,469,771.0708393136783,PASS
470,119.07907485961914,2.59009189746417e-15,772.961617565757,0.0,0.0,0.0,0.0,0.0,True,470,772.961617565757,PASS
471,119.46020770072937,7.404578394118833e-15,774.1177446279405,0.0,0.0,0.0,0.0,0.0,True,471,774.1177446279405,PASS
472,119.80937838554382,6.470451582198435e-14,775.0478470965805,0.0,0.0,0.0,0.0,0.0,True,472,775.0478470965805,PASS
473,120.23518514633179,6.047506322911776e-14,775.9997119631714,0.0,0.0,0.0,0.0,0.0,True,473,775.9997119631714,PASS
474,120.64716410636902,1.8325713767788577e-13,777.2997485295925,0.0,0.0,0.0,0.0,0.0,True,474,777.2997485295925,PASS
475,121.01314067840576,9.75757551270421e-14,779.157076949189,0.0,0.0,0.0,0.0,0.0,True,475,779.157076949189,PASS
476,121.41198968887329,2.0386234637092186e-13,780.3489250041816,0.0,0.0,0.0,0.0,0.0,True,476,780.3489250041816,PASS
477,121.77755069732666,5.431209758301969e-14,782.1376643908121,0.0,0.0,0.0,0.0,0.0,True,477,782.1376643908121,PASS
478,122.18953847885132,4.592606152513206e-15,782.5979439460735,0.0,0.0,0.0,0.0,0.0,True,478,782.5979439460735,PASS
479,122.52475547790527,1.666138508153304e-13,784.2888226124655,0.0,0.0,0.0,0.0,0.0,True,479,784.2888226124655,PASS
480,122.92537069320679,1.3211284993967214e-13,785.739089700715,0.0,0.0,0.0,0.0,0.0,True,480,785.739089700715,PASS
481,123.36970901489258,7.289484742937571e-14,786.4611474505062,0.0,0.0,0.0,0.0,0.0,True,481,786.4611474505062,PASS
482,123.73726987838745,1.388188887113598e-13,787.46846381591,0.0,0.0,0.0,0.0,0.0,True,482,787.46846381591,PASS
483,124.15725612640381,7.230324938084434e-14,790.0590923641196,0.0,0.0,0.0,0.0,0.0,True,483,790.0590923641196,PASS
484,124.5901370048523,1.7031712869761218e-13,790.8316204679211,0.0,0.0,0.0,0.0,0.0,True,484,790.8316204679211,PASS
485,124.99469923973083,8.332103469116737e-14,792.4277076086046,0.0,0.0,0.0,0.0,0.0,True,485,792.4277076086046,PASS
486,125.41754722595215,3.657739527556122e-14,792.8886525626226,0.0,0.0,0.0,0.0,0.0,True,486,792.8886525626226,PASS
487,125.77519702911377,1.0947031426401413e-13,794.4837918698931,0.0,0.0,0.0,0.0,0.0,True,487,794.4837918698931,PASS
488,126.1368019580841,2.469086242809225e-13,795.6065961561624,0.0,0.0,0.0,0.0,0.0,True,488,795.6065961561624,PASS
489,126.53421115875244,2.5523030665465307e-13,797.2634700380356,0.0,0.0,0.0,0.0,0.0,True,489,797.2634700380356,PASS
490,126.90283942222595,1.8951805177346606e-13,798.7075701662963,0.0,0.0,0.0,0.0,0.0,True,490,798.7075701662963,PASS
491,127.31740856170654,1.8010087847268264e-13,799.6543362108977,0.0,0.0,0.0,0.0,0.0,True,491,799.6543362108977,PASS
492,127.72144269943237,1.2795850440126394e-13,801.604246462982,0.0,0.0,0.0,0.0,0.0,True,492,801.604246462982,PASS
493,128.10356664657593,2.7728364800963407e-14,802.5419848784181,0.0,0.0,0.0,0.0,0.0,True,493,802.5419848784181,PASS
494,128.46037912368774,7.705387915308536e-14,803.2430962042702,0.0,0.0,0.0,0.0,0.0,True,494,803.2430962042702,PASS
495,128.81635236740112,8.713844503476457e-14,804.7622391126617,0.0,0.0,0.0,0.0,0.0,True,495,804.7622391126617,PASS
496,129.2786145210266,1.0948791143126518e-13,805.8616356670948,0.0,0.0,0.0,0.0,0.0,True,496,805.8616356670948,PASS
497,129.67525124549866,2.8973472863012995e-13,808.1518149359938,0.0,0.0,0.0,0.0,0.0,True,497,808.1518149359938,PASS
498,130.09554529190063,6.374856526727518e-14,809.1977833633007,0.0,0.0,0.0,0.0,0.0,True,498,809.1977833633007,PASS
499,130.46364974975586,2.6399259308852745e-15,810.0818048864071,0.0,0.0,0.0,0.0,0.0,True,499,810.0818048864071,PASS
500,130.86660718917847,1.4003231962858315e-14,811.1843588465063,0.0,0.0,0.0,0.0,0.0,True,500,811.1843588465063,PASS
501,131.2323055267334,1.426190112925253e-13,812.7711083891094,0.0,0.0,0.0,0.0,0.0,True,501,812.7711083891094,PASS
502,131.6384789943695,6.257129051633049e-14,814.045913607511,0.0,0.0,0.0,0.0,0.0,True,502,814.045913607511,PASS
503,131.97584915161133,1.3500339768381262e-13,814.8705396258725,0.0,0.0,0.0,0.0,0.0,True,503,814.8705396258725,PASS
504,132.36544799804688,3.6309509034859125e-14,816.7277377143947,0.0,0.0,0.0,0.0,0.0,True,504,816.7277377143947,PASS
505,132.7231523990631,1.0308436965465792e-13,818.3806688663617,0.0,0.0,0.0,0.0,0.0,True,505,818.3806688663617,PASS
506,133.14383387565613,1.0012756214268321e-13,819.2046421708238,0.0,0.0,0.0,0.0,0.0,True,506,819.2046421708238,PASS
507,133.51879334449768,1.3677817356166807e-13,820.7218984438692,0.0,0.0,0.0,0.0,0.0,True,507,820.7218984438692,PASS
508,133.91610383987427,2.0234620141764308e-15,821.7134541333794,0.0,0.0,0.0,0.0,0.0,True,508,821.7134541333794,PASS
509,134.4401798248291,7.157920456721501e-14,822.1977574934043,0.0,0.0,0.0,0.0,0.0,True,509,822.1977574934043,PASS
510,134.90767002105713,2.747889793515583e-13,824.5262938716297,0.0,0.0,0.0,0.0,0.0,True,510,824.5262938716297,PASS
511,135.2577793598175,1.036930289375813e-13,826.0392873765744,0.0,0.0,0.0,0.0,0.0,True,511,826.0392873765744,PASS
512,135.6577763557434,1.8960428135067043e-13,826.9058109540807,0.0,0.0,0.0,0.0,0.0,True,512,826.9058109540807,PASS
513,135.99486207962036,1.3545871620341708e-13,828.3401743004899,0.0,0.0,0.0,0.0,0.0,True,513,828.3401743004899,PASS
514,136.39297938346863,4.041370803753782e-14,829.4370109683093,0.0,0.0,0.0,0.0,0.0,True,514,829.4370109683093,PASS
515,136.79103708267212,1.4981081557225627e-13,830.8958840533174,0.0,0.0,0.0,0.0,0.0,True,515,830.8958840533174,PASS
516,137.2299792766571,1.5288240065247819e-13,831.7997776590706,0.0,0.0,0.0,0.0,0.0,True,516,831.7997776590706,PASS
517,137.6805431842804,1.755235116141915e-13,833.0036409091542,0.0,0.0,0.0,0.0,0.0,True,517,833.0036409091542,PASS
518,138.0220913887024,2.688328139236029e-13,834.6519151478255,0.0,0.0,0.0,0.0,0.0,True,518,834.6519151478255,PASS
519,138.44746470451355,1.3998050972005765e-13,836.6935761875918,0.0,0.0,0.0,0.0,0.0,True,519,836.6935761875918,PASS
520,138.8109405040741,6.767782017711641e-14,837.3473350595315,0.0,0.0,0.0,0.0,0.0,True,520,837.3473350595315,PASS
521,139.1954357624054,1.1501638369377727e-13,838.2490219927322,0.0,0.0,0.0,0.0,0.0,True,521,838.2490219927322,PASS
522,139.58359241485596,2.4194261753516074e-13,839.4653948102824,0.0,0.0,0.0,0.0,0.0,True,522,839.4653948102824,PASS
523,139.9533224105835,1.90540287731562e-13,841.0363898290134,0.0,0.0,0.0,0.0,0.0,True,523,841.0363898290134,PASS
524,140.35032415390015,3.210536160594447e-13,842.0413542065264,0.0,0.0,0.0,0.0,0.0,True,524,842.0413542065264,PASS
525,140.72534132003784,1.1419981661192858e-13,844.1661966073508,0.0,0.0,0.0,0.0,0.0,True,525,844.1661966073508,PASS
526,141.14225029945374,6.853123883409409e-16,844.8059939757637,0.0,0.0,0.0,0.0,0.0,True,526,844.8059939757637,PASS
527,141.5430190563202,7.839857986787408e-14,846.194769927694,0.0,0.0,0.0,0.0,0.0,True,527,846.194769927694,PASS
528,141.91056513786316,2.2367580507710496e-15,847.971717639512,0.0,0.0,0.0,0.0,0.0,True,528,847.971717639512,PASS
529,142.27847933769226,4.033161984950153e-15,848.4892811809435,0.0,0.0,0.0,0.0,0.0,True,529,848.4892811809435,PASS
530,142.649667263031,3.616399017241394e-14,849.8622743486978,0.0,0.0,0.0,0.0,0.0,True,530,849.8622743486978,PASS
531,143.03539299964905,2.538104032326043e-13,850.645448466004,0.0,0.0,0.0,0.0,0.0,True,531,850.645448466004,PASS
532,143.441166639328,2.334491104699647e-13,853.1631125833892,0.0,0.0,0.0,0.0,0.0,True,532,853.1631125833892,PASS
533,143.81640791893005,1.3179446521107902e-13,854.095511719869,0.0,0.0,0.0,0.0,0.0,True,533,854.095511719869,PASS
534,144.17039108276367,7.056386856790257e-14,855.286710244405,0.0,0.0,0.0,0.0,0.0,True,534,855.286710244405,PASS
535,144.54444098472595,1.1606166730636182e-13,856.4841174907916,0.0,0.0,0.0,0.0,0.0,True,535,856.4841174907916,PASS
536,144.90823674201965,8.373092431945089e-14,857.3107406026038,0.0,0.0,0.0,0.0,0.0,True,536,857.3107406026038,PASS
537,145.26679515838623,1.474626015159346e-13,858.9040264664757,0.0,0.0,0.0,0.0,0.0,True,537,858.9040264664757,PASS
538,145.67306566238403,2.2067020487760992e-13,860.4106708960147,0.0,0.0,0.0,0.0,0.0,True,538,860.4106708960147,PASS
539,146.1007947921753,2.0297985358347387e-13,861.1710982127154,0.0,0.0,0.0,0.0,0.0,True,539,861.1710982127154,PASS
540,146.5088255405426,5.042901799024516e-14,863.1897197719089,0.0,0.0,0.0,0.0,0.0,True,540,863.1897197719089,PASS
541,146.89133739471436,8.822861411939775e-14,864.3408239300695,0.0,0.0,0.0,0.0,0.0,True,541,864.3408239300695,PASS
542,147.3980314731598,2.940017022572418e-14,865.594664326516,0.0,0.0,0.0,0.0,0.0,True,542,865.594664326516,PASS
543,147.76573824882507,1.2346321109697693e-13,866.4237399040427,0.0,0.0,0.0,0.0,0.0,True,543,866.4237399040427,PASS
544,148.1850950717926,1.349237701204545e-13,867.693122611785,0.0,0.0,0.0,0.0,0.0,True,544,867.693122611785,PASS
545,148.6242218017578,1.17586835454554e-13,868.6704942291316,0.0,0.0,0.0,0.0,0.0,True,545,868.6704942291316,PASS
546,149.07901406288147,3.455532332688888e-13,870.8469023257541,0.0,0.0,0.0,0.0,0.0,True,546,870.8469023257541,PASS
547,149.4661111831665,1.431977725572198e-14,872.1887508216132,0.0,0.0,0.0,0.0,0.0,True,547,872.1887508216132,PASS
548,149.83048677444458,6.217859331001957e-14,873.098978971282,0.0,0.0,0.0,0.0,0.0,True,548,873.098978971282,PASS
549,150.25078511238098,1.1822906520151251e-13,873.9083892353375,0.0,0.0,0.0,0.0,0.0,True,549,873.9083892353375,PASS
550,150.6571443080902,1.3585465061838454e-14,875.9852851087803,0.0,0.0,0.0,0.0,0.0,True,550,875.9852851087803,PASS
551,151.09520626068115,1.2697954978079146e-15,876.6008258330274,0.0,0.0,0.0,0.0,0.0,True,551,876.6008258330274,PASS
552,151.5174479484558,1.5904088191772948e-13,877.6546983410335,0.0,0.0,0.0,0.0,0.0,True,552,877.6546983410335,PASS
553,151.87435817718506,1.414851476768456e-13,879.380951969791,0.0,0.0,0.0,0.0,0.0,True,553,879.380951969791,PASS
554,152.3340358734131,3.215824935757433e-13,880.8346488479394,0.0,0.0,0.0,0.0,0.0,True,554,880.8346488479394,PASS
555,152.72324180603027,7.015241780399512e-14,882.3866966271964,0.0,0.0,0.0,0.0,0.0,True,555,882.3866966271964,PASS
556,153.09519839286804,1.0899808179811045e-13,883.4303318387016,0.0,0.0,0.0,0.0,0.0,True,556,883.4303318387016,PASS
557,153.54113936424255,1.0102064975294958e-13,884.1987431145948,0.0,0.0,0.0,0.0,0.0,True,557,884.1987431145948,PASS
558,153.93313121795654,8.996586022385118e-14,885.2723044796171,0.0,0.0,0.0,0.0,0.0,True,558,885.2723044796171,PASS
559,154.2844955921173,3.0821638512469236e-13,886.8528019629163,0.0,0.0,0.0,0.0,0.0,True,559,886.8528019629163,PASS
560,154.69198369979858,7.591596843041543e-14,888.4755666738172,0.0,0.0,0.0,0.0,0.0,True,560,888.4755666738172,PASS
561,155.04896140098572,6.070700981019215e-14,889.7352942940907,0.0,0.0,0.0,0.0,0.0,True,561,889.7352942940907,PASS
562,155.48047256469727,1.866018483511407e-13,890.813132112528,0.0,0.0,0.0,0.0,0.0,True,562,890.813132112528,PASS
563,155.88130164146423,4.663742718926415e-14,892.3864332601559,0.0,0.0,0.0,0.0,0.0,True,563,892.3864332601559,PASS
564,156.25120663642883,1.4607295999950894e-13,893.1191175672942,0.0,0.0,0.0,0.0,0.0,True,564,893.1191175672942,PASS
565,156.64070296287537,3.8244728885634824e-14,894.8862923208687,0.0,0.0,0.0,0.0,0.0,True,565,894.8862923208687,PASS
566,157.08219146728516,7.106824064057711e-14,895.397919674783,0.0,0.0,0.0,0.0,0.0,True,566,895.397919674783,PASS
567,157.51746344566345,8.946213195163836e-14,896.6322515562027,0.0,0.0,0.0,0.0,0.0,True,567,896.6322515562027,PASS
568,157.93621492385864,1.208178430811466e-13,899.2215226683834,0.0,0.0,0.0,0.0,0.0,True,568,899.2215226683834,PASS
569,158.29855608940125,6.23679376803889e-14,899.8588846079375,0.0,0.0,0.0,0.0,0.0,True,569,899.8588846079375,PASS
570,158.66673302650452,8.328193540237321e-14,900.8497398605214,0.0,0.0,0.0,0.0,0.0,True,570,900.8497398605214,PASS
571,159.08576798439026,5.221544605319358e-14,902.2432075867523,0.0,0.0,0.0,0.0,0.0,True,571,902.2432075867523,PASS
572,159.49808859825134,9.201650805402616e-14,903.0996744426304,0.0,0.0,0.0,0.0,0.0,True,572,903.0996744426304,PASS
573,160.05765748023987,1.7937469300216704e-13,904.7029027222814,0.0,0.0,0.0,0.0,0.0,True,573,904.7029027222814,PASS
574,160.48416781425476,3.0286430334128536e-13,905.8299407582222,0.0,0.0,0.0,0.0,0.0,True,574,905.8299407582222,PASS
575,160.8948850631714,1.893341468863301e-13,907.6567294689676,0.0,0.0,0.0,0.0,0.0,True,575,907.6567294689676,PASS
576,161.2847249507904,1.0608227996185045e-13,908.3335436450609,0.0,0.0,0.0,0.0,0.0,True,576,908.3335436450609,PASS
577,161.69234800338745,1.5836940728245385e-13,910.1863340571798,0.0,0.0,0.0,0.0,0.0,True,577,910.1863340571798,PASS
578,162.0813868045807,1.1582129131738682e-13,911.2349514859555,0.0,0.0,0.0,0.0,0.0,True,578,911.2349514859555,PASS
579,162.4452259540558,5.5257147007716125e-14,912.3310456000356,0.0,0.0,0.0,0.0,0.0,True,579,912.3310456000356,PASS
580,162.84914302825928,5.480708387980147e-14,912.8239992467434,0.0,0.0,0.0,0.0,0.0,True,580,912.8239992467434,PASS
581,163.27241897583008,1.864194764965971e-14,914.7300969583756,0.0,0.0,0.0,0.0,0.0,True,581,914.7300969583756,PASS
582,163.63579964637756,1.55607344924295e-13,916.3550008086428,0.0,0.0,0.0,0.0,0.0,True,582,916.3550008086428,PASS
583,164.03263998031616,7.892999076426673e-15,917.8253775704268,0.0,0.0,0.0,0.0,0.0,True,583,917.8253775704268,PASS
584,164.4205400943756,5.0063651251886085e-14,918.836535243529,0.0,0.0,0.0,0.0,0.0,True,584,918.836535243529,PASS
585,164.83718252182007,7.348748209175819e-14,919.4483444396823,0.0,0.0,0.0,0.0,0.0,True,585,919.4483444396823,PASS
586,165.30890822410583,2.918385441653205e-13,921.1563955071548,0.0,0.0,0.0,0.0,0.0,True,586,921.1563955071548,PASS
587,165.71438121795654,1.9400403942279596e-13,922.5006293066368,0.0,0.0,0.0,0.0,0.0,True,587,922.5006293066368,PASS
588,166.10761070251465,2.907726370790205e-14,923.2857198024222,0.0,0.0,0.0,0.0,0.0,True,588,923.2857198024222,PASS
589,166.45165133476257,8.167379805005998e-14,924.7734839334767,0.0,0.0,0.0,0.0,0.0,True,589,924.7734839334767,PASS
590,166.8761842250824,7.31810583038493e-14,926.551552784603,0.0,0.0,0.0,0.0,0.0,True,590,926.551552784603,PASS
591,167.2650408744812,5.69000099180734e-14,927.8508589857536,0.0,0.0,0.0,0.0,0.0,True,591,927.8508589857536,PASS
592,167.63912725448608,1.2873269190277954e-13,928.6636593289348,0.0,0.0,0.0,0.0,0.0,True,592,928.6636593289348,PASS
593,168.00935435295105,1.3544812022380153e-13,929.8740928506478,0.0,0.0,0.0,0.0,0.0,True,593,929.8740928506478,PASS
594,168.40609335899353,1.481659590342612e-13,931.009211336628,0.0,0.0,0.0,0.0,0.0,True,594,931.009211336628,PASS
595,168.8184847831726,2.326740626273453e-13,931.8527407455201,0.0,0.0,0.0,0.0,0.0,True,595,931.8527407455201,PASS
596,169.236398935318,1.0117671041768533e-13,934.3853068372584,0.0,0.0,0.0,0.0,0.0,True,596,934.3853068372584,PASS
597,169.6584677696228,6.55978235082992e-14,934.9954248638464,0.0,0.0,0.0,0.0,0.0,True,597,934.9954248638464,PASS
598,170.07008051872253,1.2521152453511652e-13,936.228649379283,0.0,0.0,0.0,0.0,0.0,True,598,936.228649379283,PASS
599,170.414071559906,5.342968881463419e-14,937.5329257119704,0.0,0.0,0.0,0.0,0.0,True,599,937.5329257119704,PASS
600,170.82243275642395,5.692033203196376e-14,939.0243008992184,0.0,0.0,0.0,0.0,0.0,True,600,939.0243008992184,PASS
601,171.23241877555847,2.0408582707202718e-14,939.6609406145282,0.0,0.0,0.0,0.0,0.0,True,601,939.6609406145282,PASS
